x, y
0.001329, 0.305109
0.477159, 0.001944
0.477159, 0.001944
0.760663, 0.997768
0.001901, 0.199692
0.125108, 0.998842
0.999508, 0.657109
0.481959, 0.000350
0.750452, 0.997927
0.614848, 0.001578
0.998544, 0.670123
0.001224, 0.372604
0.689800, 0.001710
0.000455, 0.755423
0.000375, 0.158005
0.932339, 0.998379
0.998556, 0.252385
0.761187, 0.000100
0.000350, 0.670532
0.001328, 0.692400
0.001992, 0.459632
0.999874, 0.310989
0.001343, 0.225099
0.000909, 0.132354
0.000909, 0.132354
0.329211, 0.999809
0.997813, 0.094426
0.000232, 0.713204
0.998528, 0.852615
0.000245, 0.568178
0.000479, 0.802113
0.325967, 0.999872
0.000889, 0.815150
0.145770, 0.999803
0.199665, 0.999460
0.829906, 0.998675
0.829906, 0.998675
0.002126, 0.732991
0.001309, 0.007408
0.001309, 0.007408
0.001238, 0.235091
0.998130, 0.957769
0.997647, 0.849111
0.406062, 0.997605
0.002364, 0.341576
0.146034, 0.997609
0.998308, 0.037676
0.452914, 0.002057
0.001335, 0.197590
0.002033, 0.242890
0.763341, 0.999839
0.998975, 0.717608
0.000884, 0.342645
0.514247, 0.002303
0.999668, 0.483033
0.001241, 0.402415
0.001241, 0.402415
0.699691, 0.999438
0.000411, 0.417058
0.289805, 0.000754
0.289805, 0.000754
0.803714, 0.000085
0.803714, 0.000085
0.803714, 0.000085
0.984541, 0.000392
0.057402, 0.998565
0.000672, 0.719764
0.001420, 0.087405
0.999269, 0.919796
0.392938, 0.999590
0.002415, 0.131153
0.002276, 0.388188
0.998196, 0.727282
0.637744, 0.001849
0.637744, 0.001849
0.000704, 0.689786
0.397619, 0.999057
0.128960, 0.997597
0.014862, 0.000878
0.687421, 0.001187
0.334458, 0.002186
0.736973, 0.997826
0.273096, 0.997776
0.000295, 0.686933
0.000168, 0.164206
0.002310, 0.611755
0.999831, 0.148291
0.997638, 0.116627
0.413867, 0.997581
0.002351, 0.379161
0.043827, 0.002423
0.885566, 0.997794
0.885566, 0.997794
0.998813, 0.105076
0.874426, 0.997787
0.997635, 0.744124
0.000075, 0.408688
0.965647, 0.999760
0.107424, 0.001170
0.959804, 0.001774
0.959804, 0.001774
0.001896, 0.167765
0.905087, 0.001058
0.686564, 0.999886
0.002426, 0.386165
0.001220, 0.417571
0.001220, 0.417571
0.229925, 0.001151
0.229925, 0.001151
0.002139, 0.927975
0.997955, 0.494622
0.735070, 0.998774
0.998869, 0.227576
0.998869, 0.227576
0.002307, 0.380725
0.116275, 0.999930
0.116275, 0.999930
0.002021, 0.437856
0.704426, 0.000282
0.999931, 0.756213
0.471933, 0.002214
0.250677, 0.999785
0.001246, 0.997434
0.001417, 0.307577
0.051613, 0.999877
0.001097, 0.357426
0.001097, 0.357426
0.910708, 0.002306
0.109518, 0.000345
0.797656, 0.001712
0.507982, 0.999655
0.163131, 0.997736
0.082183, 0.999487
0.082183, 0.999487
0.145134, 0.999163
0.145134, 0.999163
0.770108, 0.000910
0.999935, 0.383626
0.514927, 0.998565
0.480304, 0.999475
0.622571, 0.998577
0.997745, 0.424392
0.001873, 0.467268
0.002423, 0.756479
0.142684, 0.000709
0.001466, 0.787428
0.001618, 0.337391
0.001618, 0.337391
0.999095, 0.525102
0.997769, 0.208060
0.402212, 0.001968
0.998142, 0.685214
0.002288, 0.621854
0.000476, 0.194670
0.997578, 0.015981
0.002430, 0.526016
0.974826, 0.000711
0.122169, 0.999528
0.467020, 0.002176
0.109102, 0.002404
0.109102, 0.002404
0.402445, 0.998920
0.020949, 0.999920
0.000569, 0.722751
0.319245, 0.000145
0.472539, 0.001221
0.000145, 0.814245
0.998448, 0.129923
0.502242, 0.999446
0.283251, 0.999855
0.551093, 0.997548
0.999146, 0.024896
0.000504, 0.824706
0.427803, 0.002008
0.349590, 0.997874
0.000697, 0.162331
0.000990, 0.297563
0.000764, 0.414864
0.109339, 0.999814
0.109339, 0.999814
0.504591, 0.997871
0.504591, 0.997871
0.504591, 0.997871
0.999618, 0.737897
0.999915, 0.260896
0.999488, 0.029720
0.574866, 0.999240
0.540434, 0.997843
0.412805, 0.000478
0.000738, 0.320141
0.002432, 0.916558
0.999533, 0.749689
0.999884, 0.945791
0.219944, 0.999020
0.002451, 0.526014
0.002319, 0.173154
0.263283, 0.000118
0.000041, 0.193551
0.002401, 0.185832
0.997811, 0.847961
0.000025, 0.326309
0.015983, 0.000052
0.154017, 0.000051
0.000045, 0.831011
0.000045, 0.831011
0.002173, 0.607060
0.133687, 0.000023
0.998513, 0.812456
0.144977, 0.998656
0.767531, 0.998576
0.475503, 0.000270
0.537382, 0.998264
0.998846, 0.964978
0.998846, 0.964978
0.696280, 0.000018
0.276087, 0.999972
0.749075, 0.999939
0.000051, 0.089038
0.998047, 0.297737
0.002147, 0.642903
0.000477, 0.202789
0.000907, 0.167564
0.000907, 0.167564
0.997761, 0.005507
0.997706, 0.780586
0.000841, 0.167583
0.998872, 0.380019
0.725091, 0.999184
0.999723, 0.772985
0.428672, 0.002485
0.252015, 0.002224
0.999560, 0.880314
0.001118, 0.617481
0.057049, 0.997803
0.000875, 0.510069
0.009917, 0.000833
0.927670, 0.000642
0.455110, 0.999237
0.995061, 0.000900
0.999523, 0.592219
0.187278, 0.998056
0.000412, 0.979664
0.762528, 0.998540
0.002299, 0.299411
0.485455, 0.997798
0.002284, 0.660563
0.002151, 0.245395
0.998730, 0.172492
0.001929, 0.549789
0.692483, 0.001095
0.999904, 0.335785
0.441749, 0.999891
0.471927, 0.999796
0.819938, 0.000871
0.000065, 0.984138
0.419595, 0.997832
0.000142, 0.459322
0.000118, 0.713224
0.000118, 0.713224
0.353955, 0.002482
0.999744, 0.487008
0.998942, 0.067486
0.002485, 0.073554
0.001454, 0.964984
0.092245, 0.997991
0.248211, 0.999879
0.402721, 0.998038
0.402721, 0.998038
0.997609, 0.834264
0.370317, 0.000414
0.186345, 0.997500
0.001524, 0.000027
0.002184, 0.145413
0.263260, 0.997595
0.777648, 0.999350
0.997729, 0.185520
0.206624, 0.999948
0.057360, 0.001839
0.644544, 0.002225
0.674134, 0.000051
0.997491, 0.506275
0.000198, 0.881942
0.998238, 0.000099
0.560010, 0.001030
0.000752, 0.550093
0.997531, 0.136570
0.715807, 0.002430
0.557622, 0.998187
0.836860, 0.002354
0.836860, 0.002354
0.999910, 0.206745
0.002282, 0.373024
0.999830, 0.155597
0.000488, 0.710243
0.056019, 0.997508
0.261375, 0.002508
0.997875, 0.535336
0.000485, 0.769759
0.001697, 0.384934
0.001697, 0.384934
0.834957, 0.998367
0.997525, 0.791574
0.733909, 0.002508
0.733909, 0.002508
0.064884, 0.001817
0.840506, 0.002278
0.998000, 0.569775
0.893044, 0.002306
0.997568, 0.584216
0.368861, 0.997483
0.997970, 0.680245
0.443032, 0.000200
0.443032, 0.000200
0.435249, 0.002037
0.997885, 0.240315
0.000442, 0.247235
0.000442, 0.247235
0.000303, 0.387106
0.999865, 0.526873
0.000653, 0.350121
0.000653, 0.350121
0.000653, 0.350121
0.001835, 0.209886
0.167685, 0.999457
0.409990, 0.001565
0.997660, 0.919419
0.997660, 0.919419
0.766817, 0.999898
0.000939, 0.615008
0.002434, 0.428261
0.757912, 0.999718
0.757912, 0.999718
0.001799, 0.102407
0.997893, 0.254703
0.000057, 0.665776
0.002418, 0.855717
0.002418, 0.855717
0.129261, 0.002430
0.574935, 0.998250
0.038349, 0.997527
0.934714, 0.002104
0.282279, 0.999525
0.002429, 0.839276
0.000627, 0.252619
0.780049, 0.999225
0.619992, 0.001605
0.755371, 0.002197
0.000876, 0.974988
0.074315, 0.999914
0.999962, 0.629205
0.997491, 0.875947
0.999589, 0.449739
0.999858, 0.033075
0.002435, 0.164280
0.997561, 0.456770
0.285197, 0.002010
0.352979, 0.999795
0.647405, 0.000655
0.276407, 0.997459
0.276407, 0.997459
0.002338, 0.589462
0.723644, 0.997454
0.115974, 0.002522
0.912614, 0.998113
0.912614, 0.998113
0.999791, 0.827968
0.444678, 0.002165
0.999727, 0.509613
0.998127, 0.267602
0.998127, 0.267602
0.992181, 0.999665
0.169456, 0.999849
0.997461, 0.241465
0.763238, 0.000048
0.999925, 0.414325
0.364345, 0.000085
0.451966, 0.997655
0.074805, 0.002027
0.001882, 0.364900
0.002524, 0.349061
0.002209, 0.962146
0.997839, 0.825306
0.002234, 0.502881
0.002275, 0.245430
0.002275, 0.245430
0.546697, 0.002486
0.762014, 0.002320
0.551799, 0.999945
0.959194, 0.002488
0.000346, 0.152792
0.002378, 0.513069
0.642303, 0.999542
0.001774, 0.565040
0.000108, 0.054408
0.359653, 0.002210
0.000675, 0.975063
0.000476, 0.605182
0.000476, 0.605182
0.000055, 0.228189
0.002299, 0.964551
0.910510, 0.000156
0.910510, 0.000156
0.347560, 0.001822
0.999326, 0.904941
0.684170, 0.997493
0.491674, 0.997494
0.325485, 0.999834
0.372537, 0.000709
0.997451, 0.249031
0.157020, 0.997667
0.814986, 0.001740
0.790083, 0.998112
0.698242, 0.997520
0.090737, 0.999978
0.719689, 0.999695
0.631688, 0.002508
0.002147, 0.467236
0.659457, 0.000119
0.505091, 0.000589
0.480758, 0.000010
0.000714, 0.667527
0.109309, 0.999965
0.439541, 0.997672
0.451230, 0.002587
0.002449, 0.149342
0.984422, 0.002407
0.213695, 0.002589
0.000056, 0.174359
0.002299, 0.475414
0.377379, 0.000526
0.210532, 0.000117
0.887279, 0.002114
0.887279, 0.002114
0.002301, 0.139590
0.997456, 0.940874
0.997456, 0.940874
0.002593, 0.068852
0.127567, 0.000605
0.172408, 0.000560
0.890075, 0.000588
0.612041, 0.997658
0.275624, 0.997554
0.002600, 0.831256
0.002600, 0.831256
0.067594, 0.000552
0.453226, 0.997506
0.002522, 0.736704
0.001923, 0.802424
0.000573, 0.332578
0.359855, 0.999534
0.394318, 0.000020
0.394318, 0.000020
0.000368, 0.354778
0.750306, 0.000276
0.750306, 0.000276
0.002177, 0.230260
0.390874, 0.002553
0.999743, 0.154674
0.405202, 0.997888
0.997464, 0.078315
0.002086, 0.419821
0.337067, 0.999835
0.579761, 0.000343
0.932414, 0.001949
0.002145, 0.132726
0.250762, 0.997480
0.171298, 0.002610
0.002607, 0.058644
0.191728, 0.997476
0.002533, 0.709205
0.000020, 0.190665
0.807705, 0.000377
0.998032, 0.144907
0.499371, 0.002464
0.868018, 0.999901
0.868018, 0.999901
0.116878, 0.000038
0.002212, 0.562223
0.002540, 0.355796
0.002606, 0.248932
0.547079, 0.000162
0.547079, 0.000162
0.002565, 0.970869
0.766361, 0.997385
0.537739, 0.000325
0.537739, 0.000325
0.076967, 0.999921
0.001840, 0.484991
0.749972, 0.001880
0.569929, 0.999457
0.707661, 0.002092
0.991092, 0.997383
0.542441, 0.999441
0.342622, 0.002040
0.342622, 0.002040
0.091837, 0.997503
0.091837, 0.997503
0.000236, 0.837815
0.805351, 0.000203
0.784830, 0.000391
0.316919, 0.000042
0.628035, 0.997568
0.379393, 0.000027
0.051568, 0.997405
0.163016, 0.997578
0.265590, 0.997535
0.160240, 0.002196
0.002489, 0.846866
0.012796, 0.997746
0.999428, 0.770042
0.000359, 0.480189
0.000359, 0.480189
0.195905, 0.997407
0.002364, 0.212075
0.999949, 0.699446
0.564650, 0.997695
0.002095, 0.060149
0.997467, 0.770721
0.002493, 0.268132
0.037078, 0.999867
0.740989, 0.002615
0.548061, 0.997543
0.548061, 0.997543
0.351293, 0.002640
0.972730, 0.002197
0.816629, 0.997410
0.393215, 0.002536
0.360993, 0.997381
0.002427, 0.855504
0.002427, 0.855504
0.000203, 0.742170
0.999566, 0.799881
0.519659, 0.999808
0.270045, 0.998046
0.997566, 0.051989
0.871683, 0.997423
0.997476, 0.091822
0.087697, 0.999668
0.710036, 0.000557
0.710036, 0.000557
0.997356, 0.116371
0.999983, 0.193086
0.457945, 0.999896
0.153753, 0.997349
0.340910, 0.997390
0.684759, 0.002224
0.834625, 0.997654
0.228094, 0.999990
0.000465, 0.392585
0.207445, 0.998010
0.577037, 0.000085
0.002654, 0.373831
0.237907, 0.999877
0.002480, 0.456937
0.997393, 0.691634
0.997393, 0.691634
0.002439, 0.064509
0.000318, 0.407691
0.000126, 0.259602
0.002057, 0.002592
0.002057, 0.002592
0.000150, 0.234634
0.002661, 0.701194
0.832551, 0.000502
0.999461, 0.015028
0.999461, 0.015028
0.000278, 0.819777
0.814524, 0.999934
0.394870, 0.002118
0.127410, 0.999564
0.002450, 0.690494
0.506031, 0.002651
0.249958, 0.998006
0.737680, 0.997818
0.661270, 0.002669
0.000032, 0.240519
0.000032, 0.240519
0.677893, 0.999884
0.638677, 0.002671
0.002604, 0.246686
0.407917, 0.999904
0.002407, 0.890419
0.627205, 0.999808
0.997389, 0.981674
0.000078, 0.339562
0.000063, 0.120459
0.002301, 0.237781
0.096435, 0.002668
0.737255, 0.000231
0.000374, 0.437618
0.000312, 0.282332
0.002661, 0.098997
0.000455, 0.049942
0.952548, 0.000470
0.000081, 0.552921
0.002452, 0.057035
0.002452, 0.057035
0.997600, 0.759609
0.000168, 0.840305
0.896478, 0.002668
0.369921, 0.000416
0.747469, 0.997987
0.230328, 0.999854
0.002651, 0.196578
0.984757, 0.997722
0.999783, 0.565248
0.113971, 0.997327
0.113971, 0.997327
0.113971, 0.997327
0.002273, 0.542736
0.002388, 0.849634
0.002470, 0.602982
0.225562, 0.997482
0.743653, 0.002692
0.444119, 0.997353
0.997610, 0.967140
0.455098, 0.000375
0.002695, 0.166343
0.448738, 0.002699
0.997301, 0.143763
0.614732, 0.999817
0.550904, 0.002658
0.000453, 0.900039
0.000248, 0.097299
0.000248, 0.097299
0.002173, 0.672370
0.397262, 0.002291
0.000047, 0.124564
0.830591, 0.002546
0.830591, 0.002546
0.179264, 0.997390
0.719858, 0.997809
0.002512, 0.219478
0.002250, 0.124810
0.731607, 0.002663
0.999880, 0.069671
0.862429, 0.999609
0.997444, 0.954400
0.002098, 0.155063
0.997292, 0.123684
0.469799, 0.999765
0.000151, 0.967212
0.000151, 0.967212
0.762842, 0.997606
0.707372, 0.999686
0.373180, 0.002596
0.997386, 0.241779
0.512666, 0.997766
0.999735, 0.697666
0.271010, 0.997305
0.271010, 0.997305
0.489580, 0.997540
0.110312, 0.999879
0.002702, 0.173981
0.752921, 0.002464
0.531180, 0.997282
0.652406, 0.000338
0.837434, 0.997875
0.065324, 0.000105
0.752570, 0.002134
0.746991, 0.002525
0.469995, 0.002042
0.002318, 0.270229
0.419828, 0.002260
0.250992, 0.997295
0.002468, 0.072088
0.002451, 0.390388
0.997402, 0.501859
0.000368, 0.397562
0.000368, 0.397562
0.375206, 0.000199
0.202942, 0.999992
0.417903, 0.999968
0.854791, 0.002307
0.932380, 0.002213
0.274602, 0.999966
0.000324, 0.285089
0.827820, 0.000091
0.462874, 0.000049
0.997824, 0.187587
0.002258, 0.299845
0.997586, 0.547823
0.999874, 0.602226
0.425762, 0.997343
0.002606, 0.449367
0.764549, 0.997492
0.672415, 0.000317
0.997764, 0.147372
0.999591, 0.189985
0.312671, 0.999786
0.986898, 0.997401
0.997343, 0.195739
0.002624, 0.098152
0.999652, 0.737553
0.000400, 0.972485
0.002487, 0.042100
0.969849, 0.000228
0.002282, 0.265158
0.002282, 0.265158
0.477096, 0.997507
0.002364, 0.272260
0.002302, 0.349825
0.380634, 0.002623
0.719954, 0.000347
0.880137, 0.002263
0.997662, 0.075209
0.807993, 0.997448
0.997455, 0.977978
0.177984, 0.997449
0.252165, 0.000049
0.881046, 0.002747
0.972824, 0.002444
0.997239, 0.886329
0.240371, 0.997519
0.240371, 0.997519
0.002760, 0.123851
0.057067, 0.997475
0.187501, 0.997892
0.002434, 0.759695
0.485111, 0.999749
0.485111, 0.999749
0.485111, 0.999749
0.485111, 0.999749
0.210855, 0.997286
0.997649, 0.909792
0.000241, 0.165118
0.997491, 0.897904
0.002756, 0.418930
0.002756, 0.418930
0.837223, 0.999915
0.002338, 0.889809
0.372507, 0.000370
0.997290, 0.496683
0.724882, 0.000231
0.997488, 0.185397
0.002420, 0.630273
0.916439, 0.997238
0.840377, 0.997500
0.365523, 0.997409
0.259859, 0.997702
0.000130, 0.727713
0.999713, 0.767434
0.755686, 0.002669
0.212606, 0.999764
0.021055, 0.002767
0.002663, 0.071845
0.756289, 0.997217
0.756289, 0.997217
0.720100, 0.002265
0.057774, 0.000065
0.000104, 0.422273
0.307159, 0.002489
0.434986, 0.000335
0.997633, 0.100191
0.002183, 0.059975
0.420199, 0.997624
0.824208, 0.002721
0.002740, 0.555853
0.997666, 0.512652
0.000018, 0.037821
0.002576, 0.214540
0.002180, 0.310015
0.997765, 0.959944
0.000146, 0.029837
0.002265, 0.687579
0.938153, 0.002681
0.972740, 0.002426
0.972740, 0.002426
0.409489, 0.997387
0.409489, 0.997387
0.002505, 0.597839
0.999694, 0.709982
0.002780, 0.326509
0.999728, 0.057455
0.002762, 0.048397
0.997598, 0.794794
0.120861, 0.002756
0.282523, 0.999706
0.002585, 0.559549
0.002585, 0.559549
0.000118, 0.272671
0.997554, 0.412739
0.732511, 0.997793
0.997680, 0.312394
0.002815, 0.068648
0.462495, 0.002210
0.795373, 0.002555
0.394911, 0.997690
0.053620, 0.997183
0.999760, 0.682544
0.002700, 0.746867
0.328662, 0.002824
0.237495, 0.997780
0.997222, 0.179153
0.997222, 0.179153
0.442709, 0.000060
0.445746, 0.997251
0.529952, 0.997722
0.999911, 0.009825
0.567188, 0.997475
0.249310, 0.997269
0.414773, 0.997542
0.702043, 0.997380
0.002825, 0.048927
0.002622, 0.537951
0.999781, 0.384958
0.999781, 0.384958
0.461405, 0.997168
0.294453, 0.997325
0.838178, 0.997265
0.997479, 0.097791
0.002756, 0.161770
0.000245, 0.220012
0.000021, 0.844767
0.002832, 0.283537
0.910110, 0.000130
0.910110, 0.000130
0.997170, 0.886514
0.997320, 0.154474
0.437670, 0.999934
0.999876, 0.562391
0.849502, 0.997329
0.002275, 0.067511
0.002513, 0.377755
0.002513, 0.377755
0.002858, 0.656189
0.348755, 0.002860
0.997216, 0.764239
0.736690, 0.997200
0.736690, 0.997200
0.008822, 0.002860
0.002723, 0.828095
0.997727, 0.767498
0.520148, 0.999929
0.385041, 0.999820
0.060044, 0.002323
0.690518, 0.997310
0.002796, 0.370777
0.997133, 0.776298
0.002476, 0.037689
0.997172, 0.131633
0.997411, 0.840329
0.997524, 0.860183
0.745151, 0.002448
0.002873, 0.668842
0.213394, 0.997162
0.753040, 0.002716
0.002709, 0.455513
0.862636, 0.000053
0.788293, 0.002820
0.522619, 0.000070
0.973077, 0.002740
0.774253, 0.002807
0.747701, 0.002506
0.999986, 0.702677
0.538501, 0.997132
0.538501, 0.997132
0.060685, 0.002789
0.002519, 0.165208
0.002519, 0.165208
0.317535, 0.997643
0.371166, 0.997107
0.134347, 0.002785
0.029555, 0.997312
0.002529, 0.237710
0.002529, 0.237710
0.815034, 0.999867
0.634564, 0.002688
0.049510, 0.002718
0.999973, 0.967638
0.002889, 0.341032
0.418922, 0.997104
0.310270, 0.002585
0.404759, 0.997433
0.997133, 0.245878
0.000033, 0.327383
0.843641, 0.997091
0.000026, 0.420123
0.000026, 0.420123
0.002846, 0.443279
0.551768, 0.997169
0.079857, 0.000007
0.002835, 0.836760
0.999871, 0.217483
0.439852, 0.997499
0.002798, 0.265627
0.773576, 0.997091
0.999933, 0.970070
0.722268, 0.997424
0.002921, 0.551349
0.002385, 0.662519
0.657040, 0.997273
0.982446, 0.002423
0.000002, 0.660132
0.121747, 0.002853
0.000016, 0.199887
0.815379, 0.997315
0.002883, 0.373350
0.083903, 0.997076
0.402495, 0.997616
0.997088, 0.175974
0.426107, 0.002929
0.682861, 0.002682
0.002896, 0.458380
0.002774, 0.231977
0.997256, 0.165459
0.997331, 0.565332
0.997331, 0.565332
0.355763, 0.997131
0.011266, 0.002942
0.286594, 0.997093
0.000066, 0.589962
0.147602, 0.000002
0.571227, 0.997053
0.002884, 0.463289
0.060151, 0.997455
0.394524, 0.997235
0.394524, 0.997235
0.722653, 0.002557
0.444988, 0.000076
0.999953, 0.662540
0.652308, 0.002590
0.997124, 0.968230
0.447562, 0.999980
0.000015, 0.169933
0.002947, 0.993535
0.002584, 0.237676
0.002805, 0.259467
0.002851, 0.636862
0.213475, 0.997058
0.213475, 0.997058
0.361798, 0.997123
0.377354, 0.997436
0.479302, 0.002878
0.479302, 0.002878
0.997348, 0.097754
0.784065, 0.997059
0.205189, 0.997397
0.247453, 0.997520
0.633344, 0.997074
0.633344, 0.997074
0.997460, 0.214898
0.981180, 0.002976
0.611500, 0.997040
0.002840, 0.768062
0.002700, 0.840298
0.002976, 0.446060
0.002781, 0.525423
0.997012, 0.316346
0.481841, 0.997112
0.481841, 0.997112
0.511939, 0.997149
0.273293, 0.002933
0.314407, 0.997134
0.002584, 0.835127
0.002727, 0.329678
0.997110, 0.975656
0.997110, 0.975656
0.149571, 0.002792
0.002974, 0.100965
0.712434, 0.997463
0.712434, 0.997463
0.002885, 0.190626
0.714224, 0.997064
0.728532, 0.997012
0.002947, 0.153315
0.223349, 0.997044
0.044115, 0.997035
0.997467, 0.517553
0.880449, 0.002812
0.120794, 0.997052
0.997006, 0.528522
0.997006, 0.528522
0.003003, 0.436389
0.150447, 0.997184
0.002611, 0.057367
0.172658, 0.997366
0.003012, 0.031310
0.003013, 0.441291
0.406641, 0.997029
0.002739, 0.179699
0.647479, 0.002522
0.996994, 0.008517
0.003011, 0.668954
0.878432, 0.002994
0.997054, 0.780735
0.337193, 0.002751
0.002555, 0.127549
0.997391, 0.227393
0.002703, 0.254782
0.003028, 0.533934
0.594027, 0.003018
0.002624, 0.327603
0.002897, 0.683048
0.002989, 0.313324
0.103340, 0.002993
0.896236, 0.003041
0.474367, 0.997063
0.509749, 0.002745
0.185865, 0.003007
0.555745, 0.002977
0.996998, 0.503335
0.886203, 0.996949
0.997175, 0.979631
0.002666, 0.379872
0.002808, 0.100334
0.002663, 0.327380
0.997346, 0.607393
0.924714, 0.997217
0.996937, 0.256193
0.391781, 0.997013
0.996966, 0.338410
0.010132, 0.997318
0.146502, 0.003049
0.003067, 0.193738
0.002990, 0.068221
0.996958, 0.931565
0.902329, 0.002716
0.244379, 0.002961
0.862001, 0.997088
0.996974, 0.730827
0.761734, 0.003011
0.002646, 0.725073
0.997039, 0.729393
0.824103, 0.003043
0.976568, 0.996949
0.338486, 0.003064
0.996995, 0.429281
0.003019, 0.139234
0.003069, 0.313983
0.002634, 0.677456
0.996924, 0.853545
0.002737, 0.804829
0.002645, 0.437448
0.997169, 0.657190
0.277676, 0.002745
0.996911, 0.751385
0.996911, 0.751385
0.997132, 0.220363
0.169810, 0.002761
0.862529, 0.002636
0.003045, 0.424189
0.996994, 0.050675
0.996923, 0.210972
0.829054, 0.003075
0.997056, 0.630501
0.997056, 0.630501
0.198723, 0.996898
0.198723, 0.996898
0.665095, 0.002698
0.262332, 0.997245
0.237208, 0.997161
0.978281, 0.996955
0.806861, 0.996998
0.997118, 0.177134
0.296471, 0.996907
0.420087, 0.997303
0.580067, 0.002682
0.580067, 0.002682
0.890423, 0.997084
0.957323, 0.002770
0.957323, 0.002770
0.997123, 0.114653
0.302896, 0.997096
0.003088, 0.794065
0.002814, 0.239766
0.996907, 0.686532
0.468396, 0.996919
0.002872, 0.467176
0.747363, 0.002751
0.997001, 0.040591
0.997094, 0.772120
0.003057, 0.073265
0.232704, 0.997197
0.336082, 0.003116
0.002822, 0.120230
0.003054, 0.158231
0.142294, 0.997180
0.142294, 0.997180
0.002967, 0.704532
0.750084, 0.997266
0.003018, 0.200589
0.003018, 0.200589
0.003085, 0.151696
0.408237, 0.996932
0.408237, 0.996932
0.818467, 0.003118
0.996961, 0.175640
0.996961, 0.175640
0.002819, 0.185189
0.996981, 0.149438
0.797460, 0.997287
0.437146, 0.002924
0.437146, 0.002924
0.997248, 0.025085
0.288733, 0.996848
0.234807, 0.997165
